receiver,positionX,positionY,positionZ,speedX,speedY,speedZ,headingX,headingY,headingZ,distance,sender,senderPosX,senderPosY,senderPosZ,senderSpeed,senderSpeedX,senderSpeedY,senderSpeedZ,senderHeadingX,senderHeadingY,senderHeadingZ,senderAccel,senderGPSPosX,senderGPSPosY,senderGPSPosZ,attackType,senderType,senderDistTraveled,isRSU,RSS,arrivalTime
58,3606.438242,1444.960368,0.000000,6.839179,-7.409298,0.000000,0.678271,-0.734812,0.000000,83.8828,22,3650.953203,1373.863615,0.000000,8.690434,-3.446046,-7.977995,0.000000,-0.396533,-0.918020,0.000000,0.347672,-48.017837,-15.840285,0.000000,0,0,8.68843,0,-75.7374,35.4377
34,1461.896539,522.075546,0.000000,1.141990,-10.297395,0.000000,0.110225,-0.993907,0.000000,1488.73,28,50.000000,50.000000,0.000000,17.242477,-8.106489,15.218011,0.000000,-0.470146,0.882588,0.000000,0.397483,-48.051629,-15.828721,0.000000,2,1,0,0,-78.6493,35.529
28,1352.791561,518.388710,0.000000,-2.227631,17.244745,0.000000,-0.128113,0.991760,0.000000,107.458,34,1460.076574,512.287755,0.000000,11.795076,-7.622569,-9.001126,0.000000,-0.646250,-0.763126,0.000000,1.43455,-48.038400,-15.832804,0.000000,0,0,9.95556,0,-78.9711,36.0203
34,1460.076574,512.287755,0.000000,-7.622569,-9.001126,0.000000,-0.646250,-0.763126,0.000000,1483.92,28,50.000000,50.000000,0.000000,17.388029,-2.227631,17.244745,0.000000,-0.128113,0.991760,0.000000,0.145552,-48.051629,-15.828721,0.000000,2,1,0,0,-79.1579,36.529
28,1350.758834,535.979993,0.000000,-1.660568,17.372326,0.000000,-0.095153,0.995463,0.000000,110.661,34,1455.858398,501.341085,0.000000,13.234199,-5.915695,-11.838436,0.000000,-0.447001,-0.894534,0.000000,1.43912,-48.038418,-15.832716,0.000000,0,0,11.7313,0,-79.0393,37.0203
34,1455.858398,501.341085,0.000000,-5.915695,-11.838436,0.000000,-0.447001,-0.894534,0.000000,1476.53,28,50.000000,50.000000,0.000000,17.451510,-1.660568,17.372326,0.000000,-0.095153,0.995463,0.000000,0.0634811,-48.051629,-15.828721,0.000000,2,1,0,0,-78.9658,37.529
106,1842.859382,1175.943451,0.000000,-3.987214,-3.402736,0.000000,-0.760657,-0.649154,0.000000,186.105,11,1850.000000,990.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0,1,-83.9347,37.7245
28,1350.593319,552.582968,0.000000,-0.182801,16.909047,0.000000,-0.010810,0.999942,0.000000,115.607,34,1448.049644,490.395877,0.000000,15.055943,-9.681186,-11.530657,0.000000,-0.643014,-0.765854,0.000000,1.82174,-48.038459,-15.832618,0.000000,0,0,13.4452,0,-79.2458,38.0203
118,1648.155566,1207.642091,0.000000,1.896370,1.481717,0.000000,0.787988,0.615690,0.000000,192.951,106,1837.698802,1171.539351,0.000000,6.783643,-5.160027,-4.403628,0.000000,-0.760657,-0.649154,0.000000,1.54184,-48.034761,-15.838659,0.000000,0,0,0,0,-84.4812,38.3333
34,1448.049644,490.395877,0.000000,-9.681186,-11.530657,0.000000,-0.643014,-0.765854,0.000000,1465.77,28,50.000000,50.000000,0.000000,16.910035,-0.182801,16.909047,0.000000,-0.010810,0.999942,0.000000,-0.541476,-48.051629,-15.828721,0.000000,2,1,0,0,-79.2039,38.529
28,1352.597351,569.853902,0.000000,-2.224874,17.092023,0.000000,-0.129081,0.991634,0.000000,125.493,34,1438.157910,478.049988,0.000000,16.967276,-13.712564,-9.992700,0.000000,-0.808177,-0.588940,0.000000,1.91133,-48.038533,-15.832520,0.000000,0,0,15.8198,0,-80.3442,39.0203
106,1831.528687,1166.273702,0.000000,-6.169453,-5.265084,0.000000,-0.760657,-0.649154,0.000000,185.114,118,1651.765867,1210.462977,0.000000,4.581315,3.610023,2.820669,0.000000,0.787988,0.615690,0.000000,2.17472,-48.036572,-15.838970,0.000000,0,0,0,0,-84.2817,39.0831
40,3399.266012,1213.898232,0.000000,-2.804173,-6.634650,0.000000,-0.389311,-0.921106,0.000000,401.35,16,3230.000000,850.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0,1,-90.0492,39.2364
118,1651.765867,1210.462977,0.000000,3.610023,2.820669,0.000000,0.787988,0.615690,0.000000,185.114,106,1831.528687,1166.273702,0.000000,8.110688,-6.169453,-5.265084,0.000000,-0.760657,-0.649154,0.000000,1.32704,-48.034809,-15.838620,0.000000,0,0,8.11156,0,-84.2212,39.3333
58,3630.104534,1429.509987,0.000000,6.450418,-2.597967,0.000000,0.927591,-0.373596,0.000000,87.9658,22,3637.113824,1341.823848,0.000000,8.244432,-3.269191,-7.568556,0.000000,-0.396533,-0.918020,0.000000,-0.741581,-48.017973,-15.839995,0.000000,0,0,34.9009,0,-78.1648,39.4377
34,1438.157910,478.049988,0.000000,-13.712564,-9.992700,0.000000,-0.808177,-0.588940,0.000000,1452.66,28,50.000000,50.000000,0.000000,17.236221,-2.224874,17.092023,0.000000,-0.129081,0.991634,0.000000,0.326187,-48.051629,-15.828721,0.000000,2,1,0,0,-80.8252,39.529
22,3637.113824,1341.823848,0.000000,-3.269191,-7.568556,0.000000,-0.396533,-0.918020,0.000000,87.9658,58,3630.104534,1429.509987,0.000000,6.953943,6.450418,-2.597967,0.000000,0.927591,-0.373596,0.000000,-0.697466,-48.018118,-15.840744,0.000000,0,0,37.5056,0,-78.1858,39.5653
28,1348.898705,586.617035,0.000000,-5.641055,16.304024,0.000000,-0.326974,0.945033,0.000000,140.082,34,1424.225222,468.511270,0.000000,16.642028,-15.480676,-6.107846,0.000000,-0.930216,-0.367013,0.000000,-0.325248,-48.038627,-15.832410,0.000000,0,0,16.8851,0,-81.1218,40.0203
106,1825.231281,1160.899421,0.000000,-6.296731,-5.373705,0.000000,-0.760657,-0.649154,0.000000,176.906,118,1656.544940,1214.197077,0.000000,6.064436,4.778706,3.733812,0.000000,0.787988,0.615690,0.000000,1.48312,-48.036538,-15.838995,0.000000,0,0,6.0649,0,-83.9711,40.0831
118,1656.544940,1214.197077,0.000000,4.778706,3.733812,0.000000,0.787988,0.615690,0.000000,176.906,106,1825.231281,1160.899421,0.000000,8.278015,-6.296731,-5.373705,0.000000,-0.760657,-0.649154,0.000000,0.167327,-48.034867,-15.838573,0.000000,0,0,8.2789,0,-83.8831,40.3333
58,3637.381243,1426.583694,0.000000,7.274173,-2.922736,0.000000,0.927901,-0.372827,0.000000,93.289,22,3633.465234,1333.376939,0.000000,9.201615,-3.648746,-8.447270,0.000000,-0.396533,-0.918020,0.000000,0.957184,-48.018005,-15.839927,0.000000,0,0,9.20122,0,-78.3239,40.4377
34,1424.225222,468.511270,0.000000,-15.480676,-6.107846,0.000000,-0.930216,-0.367013,0.000000,1436.54,28,50.000000,50.000000,0.000000,17.252324,-5.641055,16.304024,0.000000,-0.326974,0.945033,0.000000,0.0161028,-48.051629,-15.828721,0.000000,2,1,0,0,-81.2223,40.529
22,3633.465234,1333.376939,0.000000,-3.648746,-8.447270,0.000000,-0.396533,-0.918020,0.000000,93.289,58,3637.381243,1426.583694,0.000000,7.839387,7.274173,-2.922736,0.000000,0.927901,-0.372827,0.000000,0.885444,-48.018058,-15.840719,0.000000,0,0,7.84307,0,-78.3362,40.5653
28,1340.637090,600.659480,0.000000,-9.214768,13.523520,0.000000,-0.563094,0.826393,0.000000,146.336,34,1406.940674,470.206340,0.000000,16.233678,-16.227279,0.455777,0.000000,-0.999606,0.028076,0.000000,-0.40835,-48.038758,-15.832325,0.000000,0,0,17.3675,0,-81.6964,41.0203
106,1818.886936,1155.485082,0.000000,-6.343664,-5.413758,0.000000,-0.760657,-0.649154,0.000000,168.616,118,1662.690556,1218.998916,0.000000,7.798519,6.145143,4.801470,0.000000,0.787988,0.615690,0.000000,1.73408,-48.036493,-15.839028,0.000000,0,0,7.79912,0,-83.534,41.0831
118,1662.690556,1218.998916,0.000000,6.145143,4.801470,0.000000,0.787988,0.615690,0.000000,168.616,106,1818.886936,1155.485082,0.000000,8.339715,-6.343664,-5.413758,0.000000,-0.760657,-0.649154,0.000000,0.0617008,-48.034927,-15.838525,0.000000,0,0,8.34061,0,-83.4098,41.3333
58,3644.862071,1424.453668,0.000000,7.576346,-1.853076,0.000000,0.971367,-0.237584,0.000000,100.692,22,3629.801340,1324.894601,0.000000,9.240210,-3.664050,-8.482701,0.000000,-0.396533,-0.918020,0.000000,0.038595,-48.018040,-15.839851,0.000000,0,0,9.23981,0,-78.2015,41.4377
34,1406.940674,470.206340,0.000000,-16.227279,0.455777,0.000000,-0.999606,0.028076,0.000000,1420.51,28,50.000000,50.000000,0.000000,16.364521,-9.214768,13.523520,0.000000,-0.563094,0.826393,0.000000,-0.887803,-48.051629,-15.828721,0.000000,2,1,0,0,-82.0101,41.529
22,3629.801340,1324.894601,0.000000,-3.664050,-8.482701,0.000000,-0.396533,-0.918020,0.000000,100.692,58,3644.862071,1424.453668,0.000000,7.799673,7.576346,-1.853076,0.000000,0.971367,-0.237584,0.000000,-0.0397136,-48.017991,-15.840692,0.000000,0,0,7.77816,0,-78.2387,41.5653
40,3392.926674,1198.899410,0.000000,-3.252313,-7.694945,0.000000,-0.389311,-0.921106,0.000000,228.126,46,3164.833172,1202.745189,0.000000,7.226256,6.569629,-3.009774,0.000000,0.909133,-0.416505,0.000000,0.0728255,-48.022489,-15.838760,0.000000,0,0,0,0,-85.4125,41.6079
46,3164.833172,1202.745189,0.000000,6.569629,-3.009774,0.000000,0.909133,-0.416505,0.000000,228.126,40,3392.926674,1198.899410,0.000000,8.354024,-3.252313,-7.694945,0.000000,-0.389311,-0.921106,0.000000,0.407994,-48.020270,-15.838737,0.000000,0,0,0,0,-85.3809,41.679
28,1330.083283,612.972999,0.000000,-10.452908,12.398977,0.000000,-0.644556,0.764557,0.000000,153.979,34,1388.791102,470.624708,0.000000,16.696301,-16.125922,4.326787,0.000000,-0.965838,0.259146,0.000000,0.462623,-48.038919,-15.832343,0.000000,0,0,18.1544,0,-82.6335,42.0203
106,1813.205363,1150.636361,0.000000,-5.680963,-4.848201,0.000000,-0.760657,-0.649154,0.000000,161.054,118,1670.330698,1224.968494,0.000000,9.695008,7.639555,5.969119,0.000000,0.787988,0.615690,0.000000,1.89649,-48.036435,-15.839071,0.000000,0,0,9.69575,0,-82.9915,42.0831
118,1670.330698,1224.968494,0.000000,7.639555,5.969119,0.000000,0.787988,0.615690,0.000000,161.054,106,1813.205363,1150.636361,0.000000,7.468494,-5.680963,-4.848201,0.000000,-0.760657,-0.649154,0.000000,-0.871222,-48.034987,-15.838477,0.000000,0,0,7.46929,0,-82.854,42.3333
58,3650.880813,1423.925801,0.000000,6.029788,-0.492026,0.000000,0.996687,-0.081329,0.000000,109.599,22,3626.429760,1317.089001,0.000000,8.503007,-3.371725,-7.805934,0.000000,-0.396533,-0.918020,0.000000,-0.737203,-48.018075,-15.839775,0.000000,0,0,8.50264,0,-78.853,42.4377
34,1388.791102,470.624708,0.000000,-16.125922,4.326787,0.000000,-0.965838,0.259146,0.000000,1403.31,28,50.000000,50.000000,0.000000,16.217211,-10.452908,12.398977,0.000000,-0.644556,0.764557,0.000000,-0.14731,-48.051629,-15.828721,0.000000,2,1,0,0,-82.9056,42.529
22,3626.429760,1317.089001,0.000000,-3.371725,-7.805934,0.000000,-0.396533,-0.918020,0.000000,109.599,58,3650.880813,1423.925801,0.000000,6.049829,6.029788,-0.492026,0.000000,0.996687,-0.081329,0.000000,-1.74984,-48.017921,-15.840672,0.000000,0,0,6.04185,0,-78.9402,42.5653
40,3389.871696,1191.671358,0.000000,-3.058086,-7.235407,0.000000,-0.389311,-0.921106,0.000000,219.05,46,3170.977495,1199.930263,0.000000,6.759199,6.145013,-2.815242,0.000000,0.909133,-0.416505,0.000000,-0.467056,-48.022428,-15.838732,0.000000,0,0,6.75844,0,-85.0048,42.6079
46,3170.977495,1199.930263,0.000000,6.145013,-2.815242,0.000000,0.909133,-0.416505,0.000000,219.05,40,3389.871696,1191.671358,0.000000,7.855127,-3.058086,-7.235407,0.000000,-0.389311,-0.921106,0.000000,-0.498898,-48.020301,-15.838668,0.000000,0,0,7.84714,0,-84.9734,42.679
106,1813.205363,1150.636361,0.000000,-5.680963,-4.848201,0.000000,-0.760657,-0.649154,0.000000,164.824,11,1850.000000,990.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0,1,-83.1568,42.7245
118,1670.330698,1224.968494,0.000000,7.639555,5.969119,0.000000,0.787988,0.615690,0.000000,295.804,11,1850.000000,990.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0,1,-87.3048,42.7245
28,1316.478003,624.380397,0.000000,-10.960780,13.277349,0.000000,-0.636624,0.771175,0.000000,155.168,34,1374.230456,480.360830,0.000000,17.146804,-13.176489,10.972375,0.000000,-0.768452,0.639908,0.000000,0.450504,-48.039088,-15.832349,0.000000,0,0,17.5158,0,-82.339,43.0203
106,1807.026796,1145.363499,0.000000,-6.177904,-5.272296,0.000000,-0.760657,-0.649154,0.000000,154.058,118,1679.990044,1232.515765,0.000000,12.257290,9.658603,7.546690,0.000000,0.787988,0.615690,0.000000,2.56228,-48.036363,-15.839124,0.000000,0,0,12.2582,0,-82.3005,43.0831
118,1679.990044,1232.515765,0.000000,9.658603,7.546690,0.000000,0.787988,0.615690,0.000000,154.058,106,1807.026796,1145.363499,0.000000,8.121799,-6.177904,-5.272296,0.000000,-0.760657,-0.649154,0.000000,0.653305,-48.035040,-15.838434,0.000000,0,0,8.12267,0,-82.0952,43.3333
58,3657.970237,1423.671695,0.000000,7.088685,-0.267544,0.000000,0.999289,-0.037716,0.000000,119.622,22,3623.049686,1309.260309,0.000000,8.525502,-3.378516,-7.827503,0.000000,-0.396284,-0.918128,0.000000,0.0224946,-48.018107,-15.839705,0.000000,0,0,8.52721,0,-79.6741,43.4377
34,1374.230456,480.360830,0.000000,-13.176489,10.972375,0.000000,-0.768452,0.639908,0.000000,1392.41,28,50.000000,50.000000,0.000000,17.217047,-10.960780,13.277349,0.000000,-0.636624,0.771175,0.000000,0.999836,-48.051629,-15.828721,0.000000,2,1,0,0,-82.421,43.529
136,4334.682226,386.226985,0.000000,-0.000000,0.000000,0.000000,-0.915086,0.403258,0.000000,182.156,82,4502.742508,315.966560,0.000000,3.378464,-3.375326,0.145559,0.000000,-0.999071,0.043084,0.000000,-0.507541,-48.010038,-15.830545,0.000000,0,0,0,0,-82.643,43.5357
22,3623.049686,1309.260309,0.000000,-3.378516,-7.827503,0.000000,-0.396284,-0.918128,0.000000,119.622,58,3657.970237,1423.671695,0.000000,7.093732,7.088685,-0.267544,0.000000,0.999289,-0.037716,0.000000,1.0439,-48.017865,-15.840666,0.000000,0,0,7.09398,0,-79.7753,43.5653
40,3387.173536,1185.276815,0.000000,-2.698299,-6.399045,0.000000,-0.388542,-0.921431,0.000000,210.233,46,3177.270174,1197.047369,0.000000,6.922402,6.293386,-2.883217,0.000000,0.909133,-0.416505,0.000000,0.163202,-48.022371,-15.838706,0.000000,0,0,6.92162,0,-84.5884,43.6079
82,4502.742508,315.966560,0.000000,-3.375326,0.145559,0.000000,-0.999071,0.043084,0.000000,182.156,136,4334.682226,386.226985,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.915086,0.403258,0.000000,0,0.000000,0.000000,0.000000,0,0,0,0,-82.6233,43.6772
46,3177.270174,1197.047369,0.000000,6.293386,-2.883217,0.000000,0.909133,-0.416505,0.000000,210.233,40,3387.173536,1185.276815,0.000000,6.944681,-2.698299,-6.399045,0.000000,-0.388542,-0.921431,0.000000,-0.910445,-48.020330,-15.838603,0.000000,0,0,6.94048,0,-84.5573,43.679
28,1308.603297,638.783549,0.000000,-10.521609,12.540242,0.000000,-0.642755,0.766072,0.000000,155.654,34,1362.987798,492.939375,0.000000,16.305964,-9.024838,13.580749,0.000000,-0.553469,0.832870,0.000000,-0.840841,-48.039223,-15.832439,0.000000,0,0,16.8706,0,-81.8724,44.0203
106,1800.895877,1140.131300,0.000000,-6.130261,-5.231637,0.000000,-0.760657,-0.649154,0.000000,149.737,118,1688.776434,1239.380956,0.000000,11.149546,8.785714,6.864664,0.000000,0.787988,0.615690,0.000000,-1.10774,-48.036272,-15.839190,0.000000,0,0,11.1504,0,-81.4701,44.0831
40,3384.210770,1177.536211,0.000000,-3.085211,-7.712663,0.000000,-0.371406,-0.928471,0.000000,362.036,16,3230.000000,850.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0,1,-89.1489,44.2364
118,1688.776434,1239.380956,0.000000,8.785714,6.864664,0.000000,0.787988,0.615690,0.000000,149.737,106,1800.895877,1140.131300,0.000000,8.059165,-6.130261,-5.231637,0.000000,-0.760657,-0.649154,0.000000,-0.0626338,-48.035099,-15.838387,0.000000,0,0,8.06003,0,-81.2948,44.3333
100,3715.096503,805.801980,0.000000,-10.010621,4.243093,0.000000,-0.920709,0.390251,0.000000,359.478,64,4057.120208,695.148407,0.000000,10.185942,-10.170536,0.560018,0.000000,-0.998487,0.054980,0.000000,0.508931,-48.014078,-15.834028,0.000000,0,0,0,0,-88.4617,44.3962
58,3665.330574,1423.925452,0.000000,7.381886,0.705074,0.000000,0.995470,0.095081,0.000000,131.469,22,3619.379023,1300.748706,0.000000,9.265075,-3.668113,-8.508029,0.000000,-0.395908,-0.918290,0.000000,0.739573,-48.018140,-15.839635,0.000000,0,0,9.26937,0,-80.6123,44.4377
34,1362.987798,492.939375,0.000000,-9.024838,13.580749,0.000000,-0.553469,0.832870,0.000000,1385.69,28,50.000000,50.000000,0.000000,16.369543,-10.521609,12.540242,0.000000,-0.642755,0.766072,0.000000,-0.847504,-48.051629,-15.828721,0.000000,2,1,0,0,-81.8292,44.529
136,4333.128072,386.980862,0.000000,-1.571504,0.716359,0.000000,-0.909921,0.414781,0.000000,178.316,82,4497.606180,318.106912,0.000000,5.563706,-5.135652,2.140071,0.000000,-0.923063,0.384649,0.000000,2.18524,-48.010068,-15.830554,0.000000,0,0,5.56444,0,-81.9459,44.5357
64,4057.120208,695.148407,0.000000,-10.170536,0.560018,0.000000,-0.998487,0.054980,0.000000,359.478,100,3715.096503,805.801980,0.000000,10.872735,-10.010621,4.243093,0.000000,-0.920709,0.390251,0.000000,1.8179,-48.017256,-15.835038,0.000000,0,0,0,0,-88.4681,44.5558
22,3619.379023,1300.748706,0.000000,-3.668113,-8.508029,0.000000,-0.395908,-0.918290,0.000000,131.469,58,3665.330574,1423.925452,0.000000,7.415482,7.381886,0.705074,0.000000,0.995470,0.095081,0.000000,0.32175,-48.017799,-15.840663,0.000000,0,0,7.36471,0,-80.7058,44.5653
40,3384.210770,1177.536211,0.000000,-3.085211,-7.712663,0.000000,-0.371406,-0.928471,0.000000,201.102,46,3183.788378,1194.061155,0.000000,7.170496,6.518937,-2.986550,0.000000,0.909133,-0.416505,0.000000,0.248094,-48.022312,-15.838679,0.000000,0,0,7.16969,0,-84.0361,44.6079
82,4497.606180,318.106912,0.000000,-5.135652,2.140071,0.000000,-0.923063,0.384649,0.000000,178.316,136,4333.128072,386.980862,0.000000,1.727076,-1.571504,0.716359,0.000000,-0.909921,0.414781,0.000000,1.72708,-48.011626,-15.831210,0.000000,0,0,1.72735,0,-81.919,44.6772
46,3183.788378,1194.061155,0.000000,6.518937,-2.986550,0.000000,0.909133,-0.416505,0.000000,201.102,40,3384.210770,1177.536211,0.000000,8.306846,-3.085211,-7.712663,0.000000,-0.371406,-0.928471,0.000000,1.36217,-48.020356,-15.838546,0.000000,0,0,8.28824,0,-83.9986,44.679
28,1298.215498,651.241084,0.000000,-10.303198,12.529024,0.000000,-0.635163,0.772378,0.000000,153.891,34,1355.234432,508.302630,0.000000,16.567916,-6.215468,15.357858,0.000000,-0.375151,0.926964,0.000000,0.261952,-48.039326,-15.832554,0.000000,0,0,17.2088,0,-81.4552,45.0203
106,1795.212359,1135.422114,0.000000,-5.706701,-4.722257,0.000000,-0.770429,-0.637525,0.000000,147.908,118,1695.263259,1244.449397,0.000000,8.231498,6.486326,5.068051,0.000000,0.787988,0.615690,0.000000,-2.91805,-48.036189,-15.839251,0.000000,0,0,8.23213,0,-80.979,45.0831
118,1695.263259,1244.449397,0.000000,6.486326,5.068051,0.000000,0.787988,0.615690,0.000000,147.908,106,1795.212359,1135.422114,0.000000,7.407169,-5.706701,-4.722257,0.000000,-0.770429,-0.637525,0.000000,-0.651996,-48.035157,-15.838341,0.000000,0,0,7.38098,0,-80.8659,45.3333
100,3703.674725,810.643204,0.000000,-11.417292,4.839323,0.000000,-0.920709,0.390251,0.000000,361.781,64,4046.787766,695.932386,0.000000,10.345288,-10.313338,0.812425,0.000000,-0.996912,0.078531,0.000000,0.159345,-48.014173,-15.834035,0.000000,0,0,10.3621,0,-88.4941,45.3962
58,3671.339494,1423.678181,0.000000,6.167257,-0.624924,0.000000,0.994905,-0.100813,0.000000,141.909,22,3616.037191,1292.988646,0.000000,8.452624,-3.343248,-7.763346,0.000000,-0.395528,-0.918454,0.000000,-0.812451,-48.018175,-15.839558,0.000000,0,0,8.44905,0,-81.1157,45.4377
34,1355.234432,508.302630,0.000000,-6.215468,15.357858,0.000000,-0.375151,0.926964,0.000000,1383.36,28,50.000000,50.000000,0.000000,16.221354,-10.303198,12.529024,0.000000,-0.635163,0.772378,0.000000,-0.148189,-48.051629,-15.828721,0.000000,2,1,0,0,-81.3806,45.529
136,4329.565571,388.714431,0.000000,-3.561864,1.733259,0.000000,-0.899189,0.437560,0.000000,174.844,82,4490.749914,320.963979,0.000000,7.426756,-6.855365,2.856691,0.000000,-0.923063,0.384649,0.000000,1.86305,-48.010115,-15.830574,0.000000,0,0,7.42773,0,-81.798,45.5357
64,4046.787766,695.932386,0.000000,-10.313338,0.812425,0.000000,-0.996912,0.078531,0.000000,361.781,100,3703.674725,810.643204,0.000000,12.400549,-11.417292,4.839323,0.000000,-0.920709,0.390251,0.000000,1.52781,-48.017348,-15.835077,0.000000,0,0,12.4054,0,-88.5053,45.5558
22,3616.037191,1292.988646,0.000000,-3.343248,-7.763346,0.000000,-0.395528,-0.918454,0.000000,141.909,58,3671.339494,1423.678181,0.000000,6.198838,6.167257,-0.624924,0.000000,0.994905,-0.100813,0.000000,-1.21664,-48.017731,-15.840664,0.000000,0,0,6.01401,0,-81.2072,45.5653
40,3380.774994,1169.054957,0.000000,0.476238,-10.215639,0.000000,0.046568,-0.998915,0.000000,192.436,46,3189.638656,1191.380941,0.000000,6.435729,5.850935,-2.680515,0.000000,0.909133,-0.416505,0.000000,-0.734767,-48.022252,-15.838651,0.000000,0,0,6.43501,0,-83.2187,45.6079
82,4490.749914,320.963979,0.000000,-6.855365,2.856691,0.000000,-0.923063,0.384649,0.000000,174.844,136,4329.565571,388.714431,0.000000,3.961195,-3.561864,1.733259,0.000000,-0.899189,0.437560,0.000000,2.23412,-48.011640,-15.831217,0.000000,0,0,3.9619,0,-81.7732,45.6772
46,3189.638656,1191.380941,0.000000,5.850935,-2.680515,0.000000,0.909133,-0.416505,0.000000,192.436,40,3380.774994,1169.054957,0.000000,10.226734,0.476238,-10.215639,0.000000,0.046568,-0.998915,0.000000,1.91989,-48.020385,-15.838476,0.000000,0,0,9.15075,0,-83.2017,45.679
28,1287.309293,664.596854,0.000000,-10.906777,13.356470,0.000000,-0.632500,0.774561,0.000000,153.324,34,1351.869433,525.527176,0.000000,16.917750,-2.167382,16.778340,0.000000,-0.128113,0.991760,0.000000,0.349834,-48.039396,-15.832693,0.000000,0,0,17.5502,0,-81.7674,46.0203
106,1788.710328,1130.062239,0.000000,-6.530194,-5.368909,0.000000,-0.772447,-0.635080,0.000000,150.385,118,1697.767762,1249.833544,0.000000,6.347144,2.073700,5.998834,0.000000,0.326714,0.945123,0.000000,-1.88435,-48.036128,-15.839296,0.000000,0,0,5.93815,0,-81.3075,46.0831
118,1697.767762,1249.833544,0.000000,2.073700,5.998834,0.000000,0.326714,0.945123,0.000000,150.385,106,1788.710328,1130.062239,0.000000,8.453911,-6.530194,-5.368909,0.000000,-0.772447,-0.635080,0.000000,1.04674,-48.035210,-15.838299,0.000000,0,0,8.42643,0,-81.3543,46.3333
148,4035.924040,703.453412,0.000000,-0.000000,0.000000,0.000000,-0.991809,0.127731,0.000000,6.52604,64,4036.279364,696.937049,0.000000,10.545123,-10.476749,1.198890,0.000000,-0.993516,0.113691,0.000000,0.199835,-48.014270,-15.834043,0.000000,0,0,0,0,-55.9569,46.3962
100,3692.087174,815.554694,0.000000,-11.583001,4.909560,0.000000,-0.920709,0.390251,0.000000,364.058,64,4036.279364,696.937049,0.000000,10.545123,-10.476749,1.198890,0.000000,-0.993516,0.113691,0.000000,0.199835,-48.014270,-15.834043,0.000000,0,0,10.5563,0,-88.4864,46.3962
